"ID","Category","Question","Answer","Status","ResponseTimeMs","Timestamp","ErrorMessage"
"44","مستودعات","وش الفرق بين أنواع الاستلام في المحاضر؟","أنواع الاستلام في المحاضر متعددة، ويمكن اختيار النوع المناسب من قائمة منسدلة عند تسجيل محضر الاستلام. الأنواع الرئيسية تشمل:


محضر فحص: يتطلب إدخال بيانات مثل رقم بوليصة الشحن، تاريخ بوليصة الشحن، وساحة الاستلام.
هدايا
منح
هبات
تبرعات
تم إصلاحها
شراء مباشر
منافسات
أخرى

يُظهر النظام حقولًا مختلفة في المحضر بناءً على نوع الاستلام الذي تم اختياره. على سبيل المثال، إذا كان نوع الاستلام ""هدايا"" أو ""منح"" أو ""هبات"" أو ""تبرعات"" أو ""تم إصلاحها"" أو ""أخرى""، يتم إدخال بيانات إضافية مثل اسم الجهة المتبرعة/المورد، اسم المستلم، اسم العضو الفني، اسم الرئيس المسؤول، اسم المُسلّم (اختياري)، بالإضافة إلى معلومات المرفقات والملاحظات والتواريخ ذات العلاقة.

الفرق الأساسي يكمن في البيانات والمعلومات المطلوبة حسب نوع الاستلام المختار، بحيث يتم تكييف الحقول المطلوبة في نموذج محضر الاستلام وفقًا لذلك.

المصدر: [دليل المستخدم] - دليل المستخدم لبوابة المستودعات والمشتريات.pdf","success","4706","2026-03-20T05:15:19.996Z",""
"45","مستودعات","كيف أعتمد محضر استلام من مدير الجهة المستلمة؟","لاعتماد محضر استلام من مدير الجهة المستلمة، يجب القيام بالخطوات التالية من خلال بوابة المستودعات والمشتريات:


الدخول إلى شاشة ""اعتماد محضر الاستلام من مدير الجهة المستلمة"".
سيظهر لك النظام قائمة بمحاضر الاستلام المسجلة والتي تشمل المعلومات التالية: الرقم الخاص للمحضر، تاريخ الاستلام، نوع الاستلام، المستودع، المورد، رقم واسم الموظف الذي قام بتسجيل المحضر.
يمكنك استخدام محددات البحث لتحديد المحضر المطلوب (مثل رقم المحضر أو تاريخ الاستلام).
إذا رغبت في استعراض تفاصيل المحضر، اضغط على زر ""التفاصيل"" لاسترجاع بيانات الطلب كاملة.
لاعتماد المحضر، اضغط على زر ""اعتماد"" بعد تحديد المحضر من القائمة، ثم اضغط على ""تعديل"" من شريط المهام إذا لزم الأمر لتعديل أو إدخال بيانات إضافية.
بعد التأكد من جميع البيانات واعتماد المحضر، سيتم حفظ التعديلات في النظام.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","4736","2026-03-20T05:15:26.743Z",""
"46","مستودعات","ابغى أرجع عهدة للمستودعات كيف الطريقة؟","يمكن إعادة العهدة للمستودعات من خلال الخطوات التالية:


الدخول على حساب الموظف.
الضغط على الخدمات.
طلب إعادة/صرف عهدة.
المتابعة باستكمال الطلب حسب النظام.

المصدر: [الأسئلة الشائعة]","success","2682","2026-03-20T05:15:31.435Z",""
"47","مستودعات","ليش ما أقدر أسجل طلب ارجاع عهدة لبعض الأصناف؟","يتم إظهار الأصناف التي يجوز رفع طلب إرجاع عهدة فقط، وفي حال لم تكن الأصناف ظاهرة في قائمة الأصناف عند اختيار نوع الطلب ""ارجاع عهدة"" فهذا يعني أن النظام لا يسمح بإرجاع هذا الصنف، ويمكن التواصل مع الدعم الفني لمزيد من التفاصيل.


المصدر: [الأسئلة الشائعة]","success","2672","2026-03-20T05:15:36.118Z",""
"48","مستودعات","وش معنى كشف أرصدة العهد وكيف أطلعه؟","كشف أرصدة العهد هو تقرير يوضح جميع الأصناف (مثل الأجهزة أو الأثاث) المسجلة كعهدة على موظف أو إدارة أو مبنى معين ضمن النظام. يُستخدم هذا الكشف لمتابعة الأصول المُسجلة ومسؤوليات كل جهة أو شخص عنها.

لطباعة كشف أرصدة العهد للموظفين أو الإدارات أو المباني من خلال بوابة المستودعات والمشتريات:

اختر نوع صاحب العهدة (موظف، مبنى، مكتب، أو إدارة).
أدخل مدى أرقام أصحاب العهد (مثلاً: من رقم موظف إلى رقم موظف، أو اختر الكل).
أدخل رقم الصنف (من... إلى)، أو اختر جميع الأصناف.
يمكنك تحديد إذا كنت ترغب بإظهار النتائج بشكل مفصل (أي عرض الأرقام المتسلسلة لكل قطعة عهدة).
اضغط على زر ""بحث"".
بعد ظهور النتائج يمكنك الضغط على زر ""طباعة"" لطباعة كشف أرصدة العهد كما يعرض في النظام.

المصدر: [دليل المستخدم] - دليل_المستخدم_لبوابة_المستودعات_والمشتريات.pdf","success","6791","2026-03-20T05:15:44.920Z",""
"49","استعلامات","كيف أعرف رصيد إجازاتي العادية من البوابة؟","الخطوات:
من رابط الاستعلامات

استعلامات الطلبات
انتقل إلى شاشة بيانات الإجازات في البوابة
اختر من القائمة المنسدلة نوع الإجازة المراد الاستعلام عن رصيدها (مثل الإجازة العادية، المرضية، الاستثنائية...)
أدخل التاريخ في حقل ""حتى تاريخ"" (يظهر هذا الحقل لمعظم أنواع الإجازات باستثناء الإجازة الاضطرارية)
اضغط على زر ""بحث""

سيعرض النظام الرصيد المتبقي من نوع الإجازة المحدد.


المصدر: [الأسئلة الشائعة]","success","5751","2026-03-20T05:15:52.696Z",""
"50","إجازات","كم مدة الإجازة العادية المستحقة في السنة؟","مدة الإجازة العادية التي يستحقها الموظف في السنة هي (ستة وثلاثون) يوماً عن كل سنة من سنوات خدمته براتب كامل حسب آخر راتب تقاضاه.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","4726","2026-03-20T05:15:59.432Z",""
"51","إجازات","هل يحق لي تعويض رصيد الإجازات إذا استقلت؟","يحق للموظف تعويض رصيد الإجازات العادية عند الاستقالة بحسب الشروط التالية:


إذا انتهت الخدمة لأي سبب غير الوفاة أو العجز الصحي، يتم تعويض الموظف بما لا يزيد على 72 يوماً من رصيد الإجازات.
يمكن أن يستحق الموظف تعويضاً بما لا يزيد على 180 يوماً من كامل رصيد الإجازات العادية المستحقة له قبل نفاذ قرار مجلس الوزراء رقم (350) بتاريخ 7/6/1439هـ، على ألا يتجاوز مجموع التعويض في جميع الأحوال 180 يوماً ما عدا حالات الوفاة أو العجز الصحي حيث يعوض عن كامل الرصيد.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","4230","2026-03-20T05:16:05.673Z",""
"52","إجازات","كيف أقدم على إجازة امتحان دراسي؟","يمكنك تسجيل طلب إجازة امتحان من خلال شاشة ""تسجيل طلب إجازة امتحان"" في النظام. عند اختيار تسجيل طلب إجازة امتحان تظهر لك شاشة مخصصة لإدخال الطلب. عليك تعبئة جميع بيانات الإجازة المطلوبة، مثل التاريخ الهجري للطلب (يعرضه النظام تلقائيًا ولا يمكن تعديله)، واختيار نوع الإجازة من القائمة المنسدلة. إذا كان النظام يعتمد الترقيم الآلي للطلبات سيظهر لك رقم الطلب بعد الحفظ، أما إذا كان الترقيم يدوي، يجب عليك إدخال رقم الطلب بنفسك. بعد حفظ الطلب، لا يُنقل مباشرة إلى شؤون الموظفين إلا بعد اعتماده من الرئيس المباشر من خلال شاشة اعتماد طلبات الموظفين التابعين له إداريًا.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","4721","2026-03-20T05:16:12.405Z",""
"53","إجازات","وش شروط الإجازة الدراسية بدون راتب؟","يجوز أن يمنح الموظف إجازة دراسية بدون راتب إذا كان يحمل مؤهلاً علمياً لا يقل عن إتمام المرحلة الثانوية أو ما يعادلها وفق الشروط الآتية:

أن يكون قد أمضى في الخدمة ثلاث سنوات ولا يقل تقويم أدائه الوظيفي عن تقدير (جيد جداً) أو ما يعادله.
أن يكون لموضوع دراسته علاقة بالعمل في الجهة الحكومية التي يعمل بها.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","4737","2026-03-20T05:16:19.153Z",""
"54","ابتعاث","أبي أبتعث دراسة خارجية وش المطلوب؟","للتقديم على الابتعاث للدراسة خارج المملكة يجب توفر المتطلبات التالية:

الحصول على قبول من إحدى الجامعات أو المعاهد أو المراكز المعترف بها من الجهة الحكومية المختصة.
أن يكون للجهة الحكومية التي تعمل لديها حاجة لتخصصك ومتوافقًا مع خططها للتطوير والتدريب.
أن لا يقل تقدير الأداء الوظيفي لآخر سنة لك عن ""جيد جداً"" أو ما يعادله.
يجب أن تكون قد أمضيت سنة على الأقل في الخدمة الحكومية (ولا يسري هذا الشرط على الأطباء).
يصدر قرار الابتعاث من الوزير المختص، ويجب أن يتضمن القرار تحديد مدة الابتعاث.
يجب المحافظة على سمعة البلاد أثناء البعثة والمواظبة على الدراسة.
لا يجوز تغيير التخصص أو الدولة أو الجامعة إلا بعد موافقة الجهة التي تتبعها.
يجب إبلاغ الملحق الثقافي بأي انقطاع عن الحضور لمقر الدراسة.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","4723","2026-03-20T05:16:25.888Z",""
"55","ابتعاث","كيف أسجل طلب ابتعاث داخلي؟","يمكنك تسجيل طلب ابتعاث داخلي عن طريق الدخول على البوابة ثم اختيار خدمة الابتعاث، وتعبئة جميع البيانات المطلوبة وارفاق المستندات اللازمة ثم ارسال الطلب للمدير المباشر للموافقة عليه.

المصدر: [الأسئلة الشائعة]","success","2688","2026-03-20T05:16:30.586Z",""
"56","ابتعاث","وش الفرق بين الابتعاث والإيفاد للدراسة؟","الابتعاث هو أن يتم إرسال الموظف للدراسة خارج المملكة لتحقيق أغراض محددة، ويتم صرف مخصصاته وفقاً لأنظمة الابتعاث، ويلزم المبتعث مباشرة العمل خلال 30 يوماً من انتهاء دراسته. أما الإيفاد فهو إرسال الموظف للدراسة داخل المملكة في جهة تعليمية معتمدة، وغالبًا يبقى راتبه الأساسي قائمًا وفقًا لأنظمة الإيفاد. كلا الحالتين لهما شروط وضوابط تختلف بحسب الجهة الموفدة والغرض من الدراسة.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","4224","2026-03-20T05:16:36.820Z",""
"57","ابتعاث","كم أقل مدة خدمة عشان أتقدم لابتعاث؟","يشترط للتقديم على الابتعاث أن يكون الموظف قد أمضى سنة على الأقل في الخدمة الحكومية، ولا يسري هذا الشرط على الأطباء.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","4214","2026-03-20T05:16:43.045Z",""
"58","إجازات","كيف أقدم على إجازة غسيل كلى؟","يمكن للموظف التقديم على إجازة غسيل كلى عن طريق الدخول على منصة موارد ثم اختيار خدمة ""طلب إجازة"" وتحديد نوع الإجازة كـ ""إجازة غسيل كلى""، ثم تعبئة البيانات المطلوبة وتقديم الطلب للموافقة.

المصدر: [الأسئلة الشائعة]","success","3698","2026-03-20T05:16:48.754Z",""
"59","إجازات","هل تحتسب جلسات الغسيل الكلوي ضمن الإجازة المرضية؟","الموظف المصاب بفشل كلوي أو بأحد الأمراض التي تستلزم جلسات علاج دورية يستحق إجازة براتب كامل عن الأيام التي يتم فيها إجراء الغسيل له أو حضور جلسات العلاج الدورية بما لا يزيد على ستين يوماً في السنة، وذلك بموجب تقرير من الجهة الطبية التي تتولى علاجه. ولا تحتسب هذه الإجازة ضمن الإجازة المرضية العادية المشار إليها في اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","3725","2026-03-20T05:16:54.490Z",""
"60","إجازات","كيف أقدم إجازة مرضية بسبب إصابة عمل؟","لتقديم طلب إجازة مرضية بسبب إصابة عمل، عليك اتباع الخطوات التالية عبر النظام:


اختر خيار ""تسجيل طلب إجازة بسبب إصابة العمل"".
ستظهر لك شاشة لطلب إجازة مرضية بسبب إصابة العمل.
اختر نوع الإجازة من القائمة المنسدلة.
أدخل جميع البيانات المطلوبة في الحقول الرئيسية، مثل تاريخ الطلب (يعرض بشكل افتراضي ولا يمكن تعديله)، وأي معلومات إضافية ضرورية حسب النظام.

هذه الشاشة مخصصة لتمكينك من إدخال طلب الإجازة بشكل صحيح ومعالجة طلبك بما يتوافق مع إصابات العمل.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","4230","2026-03-20T05:17:00.731Z",""
"61","إجازات","وش الفرق بين الإجازة المرضية العادية وإجازة المرض الخطير؟","الإجازة المرضية العادية تمنح للموظف إذا كان مريضًا ويحتاج لراحة وتحدد مدتها وفق التالي: سنتان خلال أربع سنوات خدمة؛ مقسمة إلى 6 أشهر براتب كامل، ثم 6 أشهر بنصف الراتب، ثم سنة بربع الراتب.

أما إجازة المرض الخطير فهي تمنح إذا كان الموظف مصابًا بمرض خطير (يتم تحديده من الجهة الطبية)، وتكون بنفس المدة الإجمالية (سنتان خلال أربع سنوات)، لكن ترتيب الاستحقاق يكون: سنة براتب كامل، ثم 6 أشهر بنصف الراتب، ثم 6 أشهر بربع الراتب.

الفارق الأساسي هو في ترتيب صرف الرواتب طوال مدة الإجازة، وشروط تصنيف المرض كمرض خطير تستند لجهة طبية مختصة.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","4733","2026-03-20T05:17:07.476Z",""
"62","طلبات","كيف أتأكد من حالة طلبي المرفوض من شؤون الموظفين؟","يمكنك التأكد من حالة طلبك المرفوض من شؤون الموظفين عن طريق شاشة ""الطلبات المرفوضة من شؤون الموظفين"" في البوابة، حيث يمكنك القيام بما يلي:

اختيار نوع الطلب من القائمة المنسدلة (جميع أنواع الطلبات التي لديك صلاحية اعتمادها ستظهر لك).
يمكنك إدخال رقم الموظف (اختياري).
يمكنك إدخال فترة الطلب (تحديد تاريخ البداية والنهاية للبحث، ويمكن تركها فارغة لعرض جميع الطلبات المرفوضة بغض النظر عن تاريخها).
الضغط على زر ""بحث"" ليتم عرض بيانات الطلبات المرفوضة حسب المحددات التي أدخلتها.
ستظهر لك البيانات التالية: نوع الطلب، رقم الطلب، تاريخ الطلب، رقم الموظف، اسم الموظف، سبب الرفض من شؤون الموظفين، الإجراءات المتاحة، وسبب الاعتماد الجديد إذا توفر.

عند الاطلاع على هذه الشاشة، تستطيع معرفة سبب رفض الطلب والإجراءات الممكن اتخاذها، مثل إعادة إرسال الطلب في حال كان سبب الرفض يمكن معالجته مباشرة.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","5750","2026-03-20T05:17:15.238Z",""
"63","طلبات","ليش طلب الإجازة ما زال تحت الإعداد؟","الطلب يظل تحت الإعداد إذا لم يتم إرساله بشكل نهائي ولم تتم الموافقة عليه بعد من قبل المدير أو الجهات المختصة. يجب التأكد من إكمال جميع الحقول المطلوبة والضغط على زر ""إرسال"" حتى ينتقل الطلب إلى مرحلة المراجعة أو الاعتماد.

المصدر: [الأسئلة الشائعة]","success","2673","2026-03-20T05:17:19.922Z",""
"64","إجازات","كيف أعدل على طلب إجازة بعد ما سجلته؟","يمكنك التعديل على طلب إجازة بعد حفظه من خلال الدخول على الطلب واختيار ""تعديل""، ثم القيام بالتعديلات المطلوبة وإعادة الحفظ.


المصدر: [الأسئلة الشائعة]","success","2168","2026-03-20T05:17:24.101Z",""
"65","طلبات","وش معنى اعتماد الطلبات المتأخرة في البوابة؟","اعتماد الطلبات المتأخرة في البوابة يعني أن هناك شاشة مخصصة في النظام تُمكّن صاحب الصلاحية الافتراضي من اعتماد الطلبات التي تأخر اعتمادها عن الحد الأقصى المسموح به، والذي يتم تحديده ضمن إعدادات النظام. بمجرد تجاوز الطلب لهذا الحد الزمني دون اعتماد من صاحب الصلاحية الأصلي (مثل المدير المباشر)، تظهر هذه الطلبات على شاشة صاحب الصلاحية الافتراضي ليقوم باعتمادها بنفس طريقة اعتماد الطلبات العادية، ويُعامل الطلب وكأن صاحب الصلاحية الأصلي هو من قام بالاعتماد. يمكن أيضاً اعتماد الطلبات بشكل جماعي بحد أقصى يبلغ 25 طلب في المرة الواحدة.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","4732","2026-03-20T05:17:30.844Z",""
"66","إجازات","كيف أسوي طلب قطع أو إلغاء إجازة؟","يمكنك تقديم طلب قطع أو إلغاء إجازة من خلال شاشة مخصصة في النظام تتيح إدخال طلب قطع أو إلغاء الإجازة للموظف. عليك اختيار نوع الإجازة ""قطع أو إلغاء إجازة"" من القائمة المنسدلة ثم تعبئة الحقول التالية:


البيانات الرئيسية مثل تاريخ الطلب (يظهر تلقائيًا ولا يمكن تعديله)
رقم الطلب (يظهر تلقائيًا عند الحفظ إذا كان الترقيم آلي، أو تدخله يدويًا إذا كان الترقيم يدوي)
إدخال رقم الإجازة الأصلية المراد قطعها أو إلغاؤها
تاريخ بداية الإجازة، مدتها، وتاريخ نهايتها (تعرض تلقائيًا عند إدخال رقم الإجازة الأصلية)
تاريخ قطع الإجازة (تدخله بنفسك)
سبب القطع
تحديد نوع الإجازة المراد قطعها أو إلغاؤها
إدخال المدة المعادة من الإجازة (إن وجدت)
معلومات الاتصال أثناء الإجازة مثل العنوان ورقم الهاتف
إضافة المرفقات الإلكترونية إن وجدت

بعد تعبئة البيانات يمكنك حفظ الطلب، وستحتاج لاعتماده من الرئيس المباشر قبل انتقاله إلى شؤون الموظفين.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","5261","2026-03-20T05:17:38.117Z",""
"67","إجازات","أبي أمدد إجازتي كيف الطريقة؟","يمكنك تمديد الإجازة من خلال الدخول على صفحة الإجازة من (قائمة طلباتي) ثم الدخول على تفاصيل الطلب، والضغط على زر تمديد وتعبئة الحقول المطلوبة ثم إرسال الطلب.

المصدر: [الأسئلة الشائعة]","success","2701","2026-03-20T05:17:42.829Z",""
"68","إجازات","ليش ما أقدر أمدد الإجازة المرضية؟","هناك شرط لتمديد الإجازة المرضية وهو ضرورة وجود تقرير طبي معتمد من الجهة الطبية المختصة، ويجب ألا تتجاوز مدة الإجازة المرضية 30 يومًا في المرة الواحدة، ولا بد من اعتماد التمديد كل مرة من الهيئة الطبية العامة في وزارة الصحة. إذا لم يتم تمديد الإجازة حسب الإجراءات النظامية، أو تجاوزت المدد النظامية دون موافقة الهيئة الطبية، فسيتم رفض طلب التمديد. لذا السبب الرئيسي عادة يكون عدم استيفاء التقارير الطبية أو تجاوز المدد النظامية للتمديد دون موافقة الجهة المختصة.

المصدر: [دليل المستخدم] - hrsd - اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.pdf","success","5265","2026-03-20T05:17:50.106Z",""
"69","إجازات","كيف أسجل مباشرة بعد الإجازة؟","لتسجيل مباشرة بعد الإجازة، يمكنك اتباع الخطوات التالية:

الدخول على منصة مسار.
اختيار خدمة «مباشرة بعد إجازة».
تعبئة بيانات الطلب المطلوبة.
حفظ الطلب وارساله للجهة المختصة لمراجعته.

المصدر: [الأسئلة الشائعة]","success","2700","2026-03-20T05:17:54.816Z",""
"70","إجازات","وش هي إجازة تعويض الأعياد والعطل الأسبوعية؟","إجازة تعويض الأعياد والعطل الأسبوعية هي إجازة تُمنح للموظف الذي تم تكليفه بالعمل خلال أيام العطل الرسمية أو الأعياد بدلاً من منحه مكافأة العمل الإضافي. يكون التعويض بمعدل يوم عمل مقابل يوم إجازة، باستثناء يوم العيد واليومين اللذين بعده فيكون التعويض بيومين عن كل يوم عمل. ينطبق ذلك وفق الضوابط الواردة في اللائحة التنفيذية للموارد البشرية في الخدمة المدنية، المادة (129).

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","6307","2026-03-20T05:18:03.135Z",""
"71","إجازات","هل تنحسب العطل الرسمية ضمن الإجازة العادية؟","العطل الرسمية مثل عطلة نهاية الأسبوع أو الأعياد إذا وقعت أثناء الإجازة العادية لا تُحتسب من ضمن أيام الإجازة العادية وتُستبعد منها. حيث يقوم النظام بحساب مدة الإجازة كأيام عمل، أي المدة بين تاريخ البداية وتاريخ النهاية بعد استبعاد أيام العطل الأسبوعية والأعياد الرسمية منها.

المصدر: [دليل المستخدم] - Priority_Source_2_User Manual HPA-part-2of2.pdf","success","5765","2026-03-20T05:18:10.911Z",""
"72","استعلامات","كيف أعرف جهة عملي الفعلية من البوابة؟","لعرض جهة عملك الفعلية من البوابة، يمكنك الدخول إلى شاشة بيان الوظائف التابعة لإدارتك. ستجد ضمن بيانات الوظيفة حقل ""جهة العمل الفعلية"" حيث يعرض النظام جهة العمل الفعلية للموظف في حال كانت الوظيفة مشغولة. يمكنك أيضاً طباعة بيان الوظائف التابعة لإدارتك عن طريق الضغط على زر ""طباعة""، وسيظهر في التقرير جهة العمل الفعلية لكل وظيفة.

المصدر: [دليل المستخدم] - HPA-part-2of2.pdf","success","5280","2026-03-20T05:18:18.201Z",""
"73","استعلامات","أبي أشوف بياناتي الوظيفية كاملة وين ألقاها؟","يمكنك مشاهدة بياناتك الوظيفية الكاملة من خلال الدخول إلى النظام واختيار خيار ""بيانات خاصة بي"". ستظهر لك شاشة تحتوي على كل التفاصيل الخاصة ببياناتك الوظيفية، مثل مسمى الوظيفة، رقم السجل المدني، حالة الموظف، تاريخ بداية الخدمة، الراتب الأساسي، المرتبة، الدرجة، جهة العمل الفعلية، وغيرها من المعلومات المرتبطة بوضعك الوظيفي.

كما يمكنك طباعة هذه البيانات بالضغط على زر ""طباعة"" في نفس الصفحة ليعرض لك النظام كشف البيانات الوظيفية كاملة.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","4229","2026-03-20T05:18:24.441Z",""
"74","استعلامات","كيف أطبع ملف الخدمة الخاص بي؟","يمكنك طباعة ملف الخدمة الخاص بك أو لأحد الموظفين التابعين لك إدارياً من خلال الخطوات التالية:

الدخول إلى النظام.
الضغط على رابط ""بيانات خاصة بي"".
بعد عرض بيانات ملف الخدمة، اضغط على زر ""طباعة"".
سيقوم النظام بعرض كشف ملف الخدمة بشكل مناسب للطباعة كما هو موضح في النظام.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","4221","2026-03-20T05:18:30.672Z",""
"75","بطاقة موظف","وش هي الخبرات السابقة وكيف أضيفها؟","الخبرات السابقة هي بيانات تخص كل وظيفة أو خبرة عمل سابقة مررت بها، وتشمل عدة معلومات مثل: رمز الخبرة، نوع الجهة (حكومية، قطاع خاص، هيئة دولية، قطاع عسكري، أخرى)، اسم الجهة، تاريخ بداية ونهاية العمل (هجري وميلادي)، المسمى الوظيفي، الوصف، نوع الدوام، نسبة ملائمة الخبرة مع الوظيفة الحالية، وهل تمت تصفية الخدمة أم لا، بالإضافة إلى إمكانية إرفاق مستندات إلكترونية للخبرة السابقة.

لإضافة خبرة سابقة:

من القائمة العامة اختر ""إضافة أو تعديل الخبرات السابقة"".
اضغط على زر ""جديد"" لبدء إضافة خبرة جديدة.
سيظهر لك نموذج لإدخال جميع بيانات الخبرة المطلوبة، مثل الرمز، نوع الجهة، اسم الجهة، تواريخ العمل، المسمى الوظيفي، الوصف، نوع الدوام، وغيرها.
يمكنك تحميل مرفقات إلكترونية من خلال خيار ""إرفاق ملف"".
بعد إدخال البيانات، احفظ التغييرات. سيتم نقل الطلب للاعتماد من صاحب الصلاحية في شؤون الموظفين.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","5783","2026-03-20T05:18:38.466Z",""
"76","بطاقة موظف","كيف أضيف دورة تدريبية حصلت عليها؟","يمكنك إضافة الدورات التدريبية الحاصل عليها عن طريق الدخول على بياناتك في منصة التطوير والتدريب ثم النقر على (إضافة) الموجودة أمام الدورات التدريبية ورفع الشهادة.

المصدر: [الأسئلة الشائعة]","success","2690","2026-03-20T05:18:43.167Z",""
"77","استعلامات","وين ألقى الدورات التدريبية المسجلة باسمي؟","يمكنك الاطلاع على الدورات التدريبية المسجلة باسمك من خلال الدخول على صفحة ""بياناتي"" في موقع الخدمة الذاتية ثم الضغط على أيقونة (الدورات التدريبية).

المصدر: [الأسئلة الشائعة]","success","3200","2026-03-20T05:18:48.377Z",""
"78","بطاقة موظف","كيف أضيف وثيقة شخصية جديدة مثل جواز سفر؟","يمكنك إضافة وثيقة شخصية جديدة (مثل جواز السفر) عن طريق الدخول إلى الخدمة الذاتية للموظف، ثم اختيار ""الملف الشخصي""، وبعد ذلك اختيار ""الوثائق"" وإضافة الوثيقة الجديدة حسب التعليمات المطلوبة، مع إرفاق المستند الرقمي للوثيقة.

المصدر: [الأسئلة الشائعة]","success","2713","2026-03-20T05:18:53.101Z",""
"79","بطاقة موظف","وش هي الوثائق الشخصية المطلوبة في النظام؟","تشمل الوثائق الشخصية المطلوبة في النظام ما يلي:

بيانات الهوية الوطنية: وتشمل تاريخ إصدار الهوية الوطنية، مكان إصدار الهوية الوطنية، تاريخ انتهاء الهوية الوطنية، رقم الحفظ للهوية الوطنية.
رقم الوثيقة.
العنوان: يشمل تفاصيل مثل الشارع، الحي، المدينة، رقم المبنى، الرمز البريدي، الرقم الإضافي، نوع السكن (شقة، فيلا، دوبلكس، أخرى)، نوع الملكية (ملك، إيجار).
البريد الإلكتروني.
رقم الجوال.
رقم الهاتف (العمل والمنزل).
صندوق البريد.
الدولة والمدينة.

كل هذه البيانات يمكن إدخالها أو تعديلها من خلال النظام وفقًا لإعدادات شؤون الموظفين المعتمدة.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","4768","2026-03-20T05:18:59.879Z",""
"80","بطاقة موظف","كيف أحدث بيانات المرافقين التابعين لي؟","يمكنك تحديث بيانات المرافقين التابعين لك من خلال شاشة ""إضافة وتعديل المرافقين"" في نظام بوابة الخدمة الذاتية للموظف. عند الدخول إلى هذه الشاشة، يمكنك إضافة أو تعديل بيانات المرافقين عبر الخطوات التالية:

الضغط على زر ""جديد"" لإضافة مرافق جديد.
إدخال بيانات المرافق المطلوبة مثل الاسم بالعربي، الجنسية، صلة القرابة، مكان الميلاد، مكان الإقامة، الحالة الاجتماعية، الحالة الصحية، الجنس، استحقاق تذاكر سفر ونفقة تعليم الأبناء.
يمكنك أيضاً إرفاق مستندات إلكترونية بالضغط على زر ""مرفقات"" وتحميل الملفات المطلوبة، ثم الضغط على زر ""حفظ"" لحفظ المرفق.
بعد إدخال جميع البيانات المطلوبة وإرفاق المستندات، عليك الموافقة على التعهد وحفظ الطلب.

المصدر: [دليل المستخدم] - User Manual HPA-part-1of2.pdf","success","5274","2026-03-20T05:19:07.163Z",""
"81","مرافقين","أبي أضيف مرافق جديد من هم من الدرجة الثالثة؟","المقصود بالأقارب من الدرجة الثالثة هم: الزوج أو الزوجة أو أحد الأقارب حتى الدرجة الثالثة، ويشمل ذلك الوالدين، والأبناء، والأجداد، والإخوة والأخوات، وأبناء وبنات الإخوة والأخوات. حسب اللائحة التنفيذية للموارد البشرية في الخدمة المدنية، يتم التعريف على أن الدرجة الثالثة تشمل هؤلاء الأقارب، ويجوز للوزير المختص الإعفاء من هذا الشرط في حالات خاصة. يمكنك إضافة مرافق جديد إذا كان من ضمن هذه الدرجات.

المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","4773","2026-03-20T05:19:13.947Z",""
"82","إجازات","كم مدة إجازة عدة الوفاة للموظفة؟","مدة إجازة عدة الوفاة للموظفة المتوفى عنها زوجها هي أربعة أشهر وعشرة أيام من تاريخ الوفاة، وللموظفة غير المسلمة يحدد مدة هذه الإجازة حسب أحكام ديانتها.


المصدر: [دليل المستخدم] - HRSD-Regulations.pdf","success","2705","2026-03-20T05:19:18.664Z",""
